date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-15_18.00.00	0.0751992	23.59753	1.5753570466987765			264.76998660116124	38.391483328188286	-2.411366128698205
2021-11-15_19.00.00	0.07904292	24.54087	1.6635525174260328			264.20381122524935	41.06789603340822	-2.363036377961123
2021-11-15_20.00.00	0.08692745	26.44751	1.840748496724205			264.7245422063421	44.81355832981805	-2.4379749408296334
2021-11-15_21.00.00	0.09671418	28.816	2.0437810751787477			264.5685573916927	49.45477773501882	-2.558071351448632
2021-11-15_22.00.00	0.09400457	28.15414	1.9939174918479072		4.725999940168127e-06	263.3669048682448	49.86360251378384	-2.550646954873855
2021-11-15_23.00.00	0.08011587	24.78765	1.6982684656116314			261.7505582849486	46.74526610658598	-2.435787618119832
2021-11-16_00.00.00	0.07286184	22.9981	1.5442474646244055		9.744000358991234e-06	261.40881345838915	43.00421442964249	-2.2681560927326814
2021-11-16_01.00.00	0.0693102	22.09964	1.4732069883627008		1.8659999401681274e-05	261.17760905165994	36.23173235807228	-2.002880816816571
2021-11-16_02.00.00	0.07118434	22.54449	1.5288931103598886		2.8755999641008765e-05	261.9836236415066	34.43660615598712	-1.9162862913703975
2021-11-16_03.00.00	0.07380747	23.19875	1.5913315583211178			264.58117463153195	35.42091547968451	-1.9861166301309936
2021-11-16_04.00.00	0.07183562	22.72175	1.547647111616358			264.48079499776685	33.91309878842389	-1.876682092617898
2021-11-16_05.00.00	0.07047379	22.3593	1.5289391809016661		7.093998863194424e-06	263.5106074140241	31.412610932459543	-1.7634914995210238
2021-11-16_06.00.00	0.07288408	22.90892	1.6043437939390313			262.448228375763	30.980331935475334	-1.824209624428022
2021-11-16_07.00.00	0.0728977	22.93996	1.5932901546653901			262.28569301771626	32.44424488259588	-2.033399125419578
2021-11-16_08.00.00	0.07572836	23.56275	1.6919104316869595			263.6868021438142	31.252036094204918	-1.9483671362215773
2021-11-16_09.00.00	0.07724408	23.91321	1.7406330212103989			264.4690337948489	31.326532320837455	-1.9675985451932547
2021-11-16_10.00.00	0.07698119	23.84683	1.7340171119155172			265.7604957570344	31.68323660574204	-2.0206668980741824
