date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-14_12.00.00	0.5249624	111.9719	10.967992939839052	0.00883099889311036	0.035855236784635175	256.5070716093494	94.66567404189009	0.9475387693064476
2021-11-14_13.00.00	0.5683873	118.781	10.847159481855984	0.029373670984533456	0.017699000807730278	253.4209096322763	93.91034381529386	0.8633077208364739
2021-11-14_14.00.00	0.5437609	115.0039	10.785176653603374	0.020348000119663746	0.02277431118556855	252.058880452583	91.42855475834834	0.9411033434828937
2021-11-14_15.00.00	0.500301	108.0398	10.728668441678883	0.004653540551051545	0.02925101564603464	253.71881048086942	87.42369901210995	1.0561913750499343
2021-11-14_16.00.00	0.468475	102.8639	10.3144105064768	0.00010743001166721512	0.024799775630478353	256.184978412982	83.85259195727328	1.183542932747116
2021-11-14_17.00.00	0.448102	99.46634	9.979594339904867	4.714999850420319e-05	0.03171508062344811	258.3475509900253	76.86886124264487	1.5683850726264268
2021-11-14_18.00.00	0.4284543	96.17322	9.626708947856523		0.007712151853292248	260.4502382015781	71.69803053744505	1.77603876086107
2021-11-14_19.00.00	0.4353894	97.39319	9.723268615191312		0.004439300565411195	261.53580467470596	70.82422751308401	1.6163508782312306
2021-11-14_20.00.00	0.457177	101.094	10.142244293535166		0.012379570407155892	261.9390725026053	70.23508166363207	1.6809387771641582
2021-11-14_21.00.00	0.4697729	103.1886	10.383902234720436	0.00017466500134621712	0.0037720974062883297	260.6972979008486	76.54610910860762	1.346694157938714
2021-11-14_22.00.00	0.4890866	106.3746	10.570143895653215	0.004454150836150417	0.012172740598917042	260.30192050022333	81.59913295241982	1.347289065551763
2021-11-14_23.00.00	0.5930563	122.4087	11.144066174050916	0.03676480090944446	0.026234071259760076	260.564761054042	88.929860411842	0.9732816350623921
2021-11-15_00.00.00	0.8310479	153.9082	11.127884644149939	0.1349495916474706	0.02085773476530948	260.9139124609201	90.84221002261381	0.9810941849905817
2021-11-15_01.00.00	0.9233496	164.1342	10.96633858856613	0.17912289466598857	0.048257695874592395	259.7594536251303	83.29807218392781	1.148756065696091
2021-11-15_02.00.00	0.6557176	131.2127	11.150369461812307	0.0630577377569031	0.1410645885062973	258.23328867053743	76.54586585924103	1.1826922676613663
2021-11-15_03.00.00	0.5450619	114.9722	11.351826367906185	0.00977110120561223	0.1641359978460526	257.92455709394073	82.27947103010067	0.5394771074817868
2021-11-15_04.00.00	0.5224273	111.4816	11.262332844706375	0.0029318000418823106	0.12579360995602357	256.33024415661754	77.36116459059326	0.44530629099352836
2021-11-15_05.00.00	0.5325446	112.9751	11.629655667574117	0.0010033999461513147	0.10386205761809315	255.4224356111359	75.61216516721522	0.6363374953537573
2021-11-15_06.00.00	0.5626468	117.6328	11.94365333413109	0.004795701079965298	0.24597861010560326	254.4270879857079	84.80121204943367	0.6526748948492695
2021-11-15_07.00.00	0.5237952	111.6055	11.478520357794595	0.00038020013761330657	0.13221449726269183	253.94394819115678	79.27067997225754	0.7341143069978671
2021-11-15_08.00.00	0.4681957	102.6955	10.533649445059384		0.027425993956980886	254.98086943576	66.30803670813016	0.9498800727733396
2021-11-15_09.00.00	0.4679693	102.5756	10.529159063032877		0.050673796631465574	257.5177534613667	60.121661414554694	0.8451479409112608
2021-11-15_10.00.00	0.603078	123.8056	11.077536123492985	0.042414993867233075	0.04999964100876537	256.39787107339583	75.69526638001744	0.47999009914059343
2021-11-15_11.00.00	0.9248404	164.1494	11.269090854698296	0.17218900888503305	0.03516286235677745	255.83943724877176	87.22602204107596	0.47067392427487675
2021-11-15_12.00.00	0.7736469	146.7841	10.898249917731174	0.11570499895294223	0.04356014598976875	254.1630564239988	85.22861454385523	0.2919957839550307
2021-11-15_13.00.00	0.5975387	123.1241	10.704936129476172	0.046126693989888404	0.0252421126634158	252.91945809140987	76.71607705604887	0.5978183304288791
2021-11-15_14.00.00	0.4926797	106.9828	10.211948424925959	0.012837999222185658	0.008452233224638764	252.34535506922734	68.73897272475148	1.0347794910079529
2021-11-15_15.00.00	0.436188	97.71774	9.575986477996828	0.001409600023932749	0.002677487061357585	251.4079946404645	64.58406774974391	1.0494560608836423
2021-11-15_16.00.00	0.427243	96.25028	9.405334011427888	0.0003877901097914859	0.0032212492894965147	251.62978264106	65.44619497111066	1.1765093361307208
