date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-25_00.00.00	0.2040983	52.10262	3.493816375983486	0.0014188901187662667	0.0023904998952942232	307.6183564091112	92.35386790814346	-7.349443566636467
2021-11-25_01.00.00	0.1654873	43.93249	2.818543393065486	0.00032262302928770157	0.00013487740449337363	307.0448861098705	87.38440435941514	-7.387659092251056
2021-11-25_02.00.00	0.1339868	36.95751	2.2112471953809796	0.0015066999730756574	0.00010089798665749244	305.42690189072505	74.22497910506056	-7.186708285809004
2021-11-25_03.00.00	0.1298878	36.00658	2.12038352230233	0.0023627498728572708	5.293801418015377e-05	302.1761202917969	62.31364243389829	-6.881478997376632
2021-11-25_04.00.00	0.1209056	33.91419	2.048229275735184	0.0005026900409848326	6.009199150387411e-06	302.4980273931815	48.33524579995321	-6.318990867222055
2021-11-25_05.00.00	0.1080434	30.953	1.8421174499655968	2.3470000299159363e-06	2.3759999401681273e-08	312.2145675152598	36.496673987803646	-5.402430709864632
2021-11-25_06.00.00	0.1161139	32.76049	2.0211170610584257	7.741998982858169e-07	0.0001564239088162264	315.0119100789043	34.391748957730314	-4.975353931373945
2021-11-25_07.00.00	0.1256803	34.91666	2.2051407544799115	3.628001316301193e-08	0.0005650306638346246	321.9346806610094	38.489936321179606	-4.999387883507268
2021-11-25_08.00.00	0.1490457	40.17177	2.6215753732013045		0.0017596000239327488	327.9744305493524	45.89884356650858	-5.233708549557321
2021-11-25_09.00.00	0.1731177	45.34633	3.0615400723965656		0.004086860920812517	325.95265743635554	55.93702771771065	-5.68299906234131
2021-11-25_10.00.00	0.1817667	47.1915	3.2117659377150205		0.0008707099051664821	325.3774750632723	61.16964516338286	-5.732573529942897
2021-11-25_11.00.00	0.168705	44.54367	2.9127023065186823		0.00011784901426990157	327.0553818669049	64.80616962931705	-5.744056300557247
2021-11-25_12.00.00	0.1352705	37.33322	2.244443713166003			325.95295518832813	67.47953006503211	-5.962425645849407
2021-11-25_13.00.00	0.1071847	30.94236	1.7164295330122354			323.19290605925266	63.60336889550705	-6.061021086679034
2021-11-25_14.00.00	0.09097799	27.09857	1.4317746133365243			318.1956602649993	56.93366517899717	-6.091622574593487
2021-11-25_15.00.00	0.07410562	22.96941	1.1409549166841175	9.11199928201753e-08		316.0747357451243	41.56431674347342	-5.8308677428992155
2021-11-25_16.00.00	0.06861623	21.50046	1.066207556765489	1.8710000897478084e-09	1.302089927304275e-06	315.7888194134286	27.84076728633167	-5.45457843093817
2021-11-25_17.00.00	0.07043019	21.92119	1.1046851347712927	3.263999162353786e-08	3.832001076973703e-09	315.88648206044365	25.678025611377848	-5.6890990453325685
2021-11-25_18.00.00	0.07432148	22.88581	1.174137673138481			313.5960994491588	28.626129019959006	-6.097122235521397
2021-11-25_19.00.00	0.1033088	29.82421	1.7045897029347534			310.884695548608	49.32617429566708	-6.830263843805994
2021-11-25_20.00.00	0.1623028	43.18825	2.76184222335238		8.787300685074939e-07	310.6788744975435	70.36428734337724	-6.894477883539935
2021-11-25_21.00.00	0.2049186	52.25477	3.529000508570916		0.0019180740120262063	304.13756141134434	76.06877239476947	-6.4274368430842514
2021-11-25_22.00.00	0.2169249	54.71236	3.752849492924881		0.0017642899452538366	304.2405463748697	83.43177001371495	-6.395226129882303
2021-11-25_23.00.00	0.2386894	59.06366	4.147581296556675		0.020882717563646153	311.17358940002975	89.69053756106746	-6.554847171483914
2021-11-26_00.00.00	0.2385124	58.91785	4.179803751458402		0.022994980105902414	317.03867053744233	84.19777396542041	-6.19943238699625
2021-11-26_01.00.00	0.2589671	62.99047	4.358018966703563	0.004388240045472223	0.05155640649774135	318.29864522852466	94.56285977323944	-6.917445031900115
2021-11-26_02.00.00	0.2417011	59.53554	4.227857719807341	0.0003919998803362551	0.01662037574415891	322.7619100789043	89.19897232271406	-6.905870942832905
2021-11-26_03.00.00	0.2455542	60.30528	4.286424148143716		0.029012830945044428	319.75487568855146	90.14355091231937	-7.219322389828562
2021-11-26_04.00.00	0.245796	60.39938	4.2188978969096835	0.0010501301343225535	0.05080808926915368	326.942347774304	95.27518051561331	-7.374572448801132
2021-11-26_05.00.00	0.2420263	59.61226	3.8810991114966944	0.007849636521374936	0.07818069225476411	330.8162870329016	90.18578877641161	-7.669034474319972
2021-11-26_06.00.00	0.1724722	45.1041	2.971492805217339	8.570754180752086e-05	0.010778346845364526	328.7050022331398	67.90668853693714	-7.893637804411981
2021-11-26_07.00.00	0.1265653	34.90666	2.163000269243426	5.532001076973704e-07	0.001050715888353726	328.6620887300878	49.02995772701853	-7.697862313099051
2021-11-26_08.00.00	0.1070445	30.4727	1.775529362491399	0.00021184398839261675	3.5746492356478294e-05	326.08366830430253	42.32816163694182	-7.720851791556981
2021-11-26_09.00.00	0.09137953	26.90576	1.451523319472283	0.00039372214078439586	2.388640021539474e-05	330.41089772219743	34.22542172279666	-7.436347649607853
2021-11-26_10.00.00	0.09001894	26.61866	1.4332551530200137	5.158001017141831e-07	1.4359999401681275e-08	336.18966800655056	34.257280892607	-7.520148144458631
2021-11-26_11.00.00	0.1041708	29.9161	1.6778493433451998	0.00019123699404672868	1.642929966793311e-05	340.0732469852613	43.624963544241716	-7.913979989275617
2021-11-26_12.00.00	0.1161403	32.66108	1.8590178598139229	0.0009946399617076016	7.989798665749244e-05	338.6973723388417	50.13471482024393	-8.073055451948619
2021-11-26_13.00.00	0.1172499	32.9565	1.877343464863733	0.0007476518981661531	6.898979866574924e-05	334.3917671579574	56.111135705602116	-8.141977911604158
2021-11-26_14.00.00	0.1087168	31.05871	1.7189801657342867	0.0003151560116073832	0.00010962500373949203	331.5397871073396	59.68445400154683	-8.396392288690038
2021-11-26_15.00.00	0.09586105	28.12456	1.4851156250934872	2.115610135519191e-05	0.0002899970084063781	328.34453625130266	62.784224107166864	-8.536917053066134
2021-11-26_16.00.00	0.09004241	26.75885	1.3839100128638526	6.635680737128669e-05	9.770299458521554e-05	322.5943129373232	68.06905641109147	-8.772646485029668
2021-11-26_17.00.00	0.09827829	28.64113	1.5427038023154933	0.000480676997636641	0.00020367101444939719	320.17891171654014	75.84773947452699	-9.122722185622024
2021-11-26_18.00.00	0.1015289	29.35094	1.6232805815658	0.001231669907559757	0.00010430699733748167	314.5071460473426	66.69657588714317	-8.904624907055222
2021-11-26_19.00.00	0.103634	29.77278	1.7541143387082299	0.000610749992521016	1.5449199748706136e-05	316.4539601012357	52.51375461782492	-8.240126740683024
2021-11-26_20.00.00	0.1157658	32.50651	2.041350704520298	0.00048468094654022194	1.9099000807730278e-05	318.5917076075629	51.32244087218452	-7.575529745960125
2021-11-26_21.00.00	0.1203877	33.52241	2.178138929607802	2.232399856403506e-05	1.0236000837646213e-06	322.5178278993598	47.43308977783133	-6.702660984670615
2021-11-26_22.00.00	0.1423708	38.40419	2.6320196248541596	9.759999401681275e-08	0.00022346321835641845	321.3631457495906	46.933003562002966	-6.1533620287247
2021-11-26_23.00.00	0.1845827	47.55025	3.458174529571903		0.0009120166332605378	321.12922435611137	52.81629545175363	-6.162168327656957
2021-11-27_00.00.00	0.1703542	44.62916	3.1525742663116643	1.5050001495796811e-07	0.0011479842642175486	319.1329834747655	53.79632310358633	-5.930366914715194
2021-11-27_01.00.00	0.1209771	33.96389	2.114605259221587	6.895001047057768e-08	1.9589999102521914e-09	320.61284799761796	42.479382639878835	-5.72388091870539
2021-11-27_02.00.00	0.09174103	27.32716	1.5097971699524335			320.6379708203067	32.600962248395895	-5.359912439622235
2021-11-27_03.00.00	0.08172223	24.94092	1.3217596553684148			323.01083072800355	28.208565720769492	-4.921756187369169
2021-11-27_04.00.00	0.07542343	23.42401	1.2002049241631016			324.1147089474468	24.922679351806423	-4.789304256334276
