date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-24_12.00.00	0.07303874	21.54242	0.9738106919556047		0.0008556580010171418	223.1478338543993	97.26970892168771	-27.684142182818277
2021-11-24_13.00.00	0.07589817	22.20827	1.019845932928471		0.00276	222.59736489504243	98.92753117281725	-26.80818301884895
2021-11-24_14.00.00	0.07602024	22.25153	1.0188877254913693		0.00378450055344482	221.74914396307875	98.87311485313525	-25.61486822455828
2021-11-24_15.00.00	0.07736488	22.55916	1.044129894995064		0.004635279863583331	220.21750781598928	98.01397057354686	-24.565423906365083
2021-11-24_16.00.00	0.07922884	22.98143	1.0805145541029706		0.004124459269452837	221.59654607711775	98.21243491432776	-23.81609030653985
2021-11-24_17.00.00	0.08037711	23.25225	1.101871840129237		0.004450940856194094	222.9234033050469	97.79444772102373	-23.050606577660062
2021-11-24_18.00.00	0.08200133	23.6182	1.1329368474586412		0.005212600592335537	223.98619175227037	97.50197705400032	-22.497083563635073
2021-11-24_19.00.00	0.08357221	23.96054	1.163736500433781		0.006737499626050797	223.9008858121185	97.22292238224303	-22.335639290602984
2021-11-24_20.00.00	0.08435637	24.13068	1.18203877105334		0.003152433661411434	223.08619919606969	97.06892204875176	-22.493893867742685
2021-11-24_21.00.00	0.08505017	24.28384	1.199220390702127		0.0012737059861788374	222.07436355515856	97.4641591884945	-22.783671884141114
2021-11-24_22.00.00	0.08628519	24.53709	1.227435605947288		0.0031706195590391	223.9566770879857	98.19942176882566	-23.27391580388479
2021-11-24_23.00.00	0.0860516	24.49709	1.2237721003978819		0.002755890148682203	226.0975882090219	97.7774847624799	-23.269334226490315
2021-11-25_00.00.00	0.08522271	24.34478	1.206431926287133		0.0013202390283303916	228.44193836534168	96.85946374577372	-23.467534342339434
2021-11-25_01.00.00	0.08405993	24.10603	1.1892751368654082		0.0008520689861489215	227.90739913651927	93.03536943917533	-23.829072592089034
2021-11-25_02.00.00	0.08032602	23.28421	1.131168815628085		7.09270051156251e-05	226.5906282566622	86.34672335941299	-23.854995847825705
2021-11-25_03.00.00	0.07526806	22.16051	1.0467726688006702		1.6315999042690042e-05	226.35655798719665	80.87110981777303	-23.82151669100446
2021-11-25_04.00.00	0.07119792	21.23058	0.986038232566488		0.0001509200047865498	226.86753759118653	75.58275034191146	-23.740907029972135
2021-11-25_05.00.00	0.0682424	20.53904	0.9480491817991443		0.0025906001136805573	222.1416555009677	70.00696249787114	-23.728720213329353
2021-11-25_06.00.00	0.06863103	20.62369	0.9631516438806953		0.006324288748616388	218.0417597141581	68.30071947240542	-23.618322705657732
2021-11-25_07.00.00	0.07244086	21.49763	1.0386798097346457		0.010087258802764232	217.4304749143963	69.69629246633555	-23.184450595570837
2021-11-25_08.00.00	0.08434202	24.20523	1.2563592305621203		0.014786890836748735	218.14865267232395	78.26950356928577	-22.852383683909892
2021-11-25_09.00.00	0.09891841	27.48686	1.5104242079755887		0.025543979417835882	219.3352315021587	93.20416105741499	-22.630942582618275
2021-11-25_10.00.00	0.1015302	28.08477	1.5564190624345586		0.027990800849612585	219.7383132350752	96.94680326131395	-22.00749142066516
2021-11-25_11.00.00	0.1028283	28.39943	1.582256259909654		0.026507900798755497	219.59394074735746	96.70369964397176	-21.1688229228956
2021-11-25_12.00.00	0.104284	28.74957	1.6137248332186556		0.01889319711610375	216.7250260532976	96.55409165909259	-20.44749318756999
2021-11-25_13.00.00	0.1052905	28.99654	1.6299362790558531		0.021927600442755855	215.84490844126842	96.84884013622566	-19.849347349121047
