date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-12-03_06.00.00	0.2474642	62.21596	5.341221168516468		0.03919005594280073	259.19815393776986	65.72072281571582	-0.1979026615876478
2021-12-03_07.00.00	0.2245511	57.48384	4.884482603883089		0.0007959200646184222	259.3391394967992	56.088802358795505	0.1015110019121721
2021-12-03_08.00.00	0.2127309	55.02199	4.6378406677236965		7.832001076973703e-07	263.26533422658923	50.51255784330886	0.3563321226570224
2021-12-03_09.00.00	0.2254364	57.65571	4.912421096718222			265.70336459729043	52.049519776560174	0.07882843315837817
2021-12-03_10.00.00	0.2347989	59.65845	5.078714811380022			265.7542057466131	56.116879402363736	-0.22899510532846534
2021-12-03_11.00.00	0.249988	62.82719	5.363622221557423			265.2498883430103	60.20935495062864	-0.4550588832366884
2021-12-03_12.00.00	0.2729289	67.45592	5.837864600472671			264.5093419681405	62.22601418667455	-0.3432802871658964
2021-12-03_13.00.00	0.3025662	73.28672	6.391031202321476			263.62978264106	70.49009350021136	-0.5172250368923414
2021-12-03_14.00.00	0.3180366	76.35907	6.649208723487002		8.814305800700033e-05	263.0425040940896	76.89943203081661	-0.28907575637555283
2021-12-03_15.00.00	0.3193736	76.66802	6.62852484518503		5.061222963472642e-05	264.0931591484294	81.19920361015612	-0.27426734920493345
2021-12-03_16.00.00	0.3197246	76.73285	6.646435516199479		1.5055999641008764e-05	264.1058880452583	83.84037366905137	-0.42878515403333495
2021-12-03_17.00.00	0.3355153	79.52622	7.0341909235049505		3.439399288000718e-06	265.33519428316214	89.36170650190266	-0.7197507635967213
2021-12-03_18.00.00	0.3316379	78.76334	7.005202381308523		9.382750471175996e-05	264.66175375911865	89.32346421046239	-0.5748201892246243
2021-12-03_19.00.00	0.3107867	74.92298	6.475932629311634	6.999000807730278e-05	0.00016768199359798965	263.8686913800804	91.52119089592625	-0.8007200977887692
2021-12-03_20.00.00	0.3019204	73.29441	6.269201543662309		0.001135762706793909	265.0510272443055	90.99361953721758	-0.6720238867777653
