date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-17_18.00.00	0.1326969	37.4979	2.9191333353277287		0.004526080713195919	265.17407324698524	49.53981218542023	3.0341014576872567
2021-11-17_19.00.00	0.1482788	41.15736	3.2070242618242735		0.0032175875789032817	264.817478040792	57.25774939765691	2.5366601247801555
2021-11-17_20.00.00	0.1502593	41.62663	3.234567864301313		0.009696239566817243	264.816249813905	57.25304071671739	2.5902066389766674
2021-11-17_21.00.00	0.1482895	41.25379	3.172453405929338		0.004059089957220211	266.4033794848891	57.29411747084373	2.614903151916508
2021-11-17_22.00.00	0.1429548	40.03539	3.067586083106471	2.0840000598318724e-05	0.0026386409190175607	266.2959282417746	57.61373249189967	2.6594149364339614
2021-11-17_23.00.00	0.1888569	50.31803	4.091010261166122	0.0007781999581176893	0.003280868758787806	263.94938216465687	63.177982649037126	2.6774574307372063
2021-11-18_00.00.00	0.2402952	61.36953	4.869907559757083	0.007878999012774104	0.004669740030514255	262.4287628405538	67.33914552325602	2.9400122049974584
2021-11-18_01.00.00	0.2560141	64.55277	5.497908876058276	0.0021180001196637447	0.005178550273730816	263.0059178204556	71.12386899690426	2.8240778922482264
2021-11-18_02.00.00	0.2688706	67.16725	5.79584467645915	0.0005104998952942232	0.0023129380440960897	264.3545853803781	75.46739580935082	2.519880786573083
2021-11-18_03.00.00	0.2416084	61.72981	5.167954049121967	5.9929996709247015e-06	0.0032393962964070958	266.0473797826411	73.11742791574727	2.6190781580061753
2021-11-18_04.00.00	0.2182126	56.87554	4.627181619648787		0.011398109312830945	266.5577638826857	68.05996952422453	2.8135827162581677
2021-11-18_05.00.00	0.1973296	52.41184	4.172543153737996		0.013073566278756693	267.93214976924224	65.004765904024	2.8900844555993217
2021-11-18_06.00.00	0.1953603	51.96731	4.137664163700003		0.013612920692853083	269.46810331993447	64.94768147427715	2.8528146074850156
2021-11-18_07.00.00	0.2052887	54.14264	4.328453046938104		0.008606455859036109	270.2680139943427	69.07863022488529	2.5828921649854806
2021-11-18_08.00.00	0.255069	64.56788	4.723723337421845	0.013723998564035061	0.005751760552846501	269.5151481316064	70.89152603383603	2.494070205277012
2021-11-18_09.00.00	0.266654	66.91821	4.970864869716097	0.01350799952134502	0.005096107936697879	269.2447893404794	72.072608072433	2.4189176730702684
2021-11-18_10.00.00	0.2208947	57.50776	4.655954767104436		0.004588225087504113	269.0326038410004	68.96848151977667	2.513907359452787
2021-11-18_11.00.00	0.2102687	55.25051	4.419238938582582		0.004837359021150567	270.46140390055086	67.72345348487092	2.4722256375272877
2021-11-18_12.00.00	0.2039359	53.87079	4.284934334519998		0.004152080653364047	270.0951317552479	67.47358071423297	2.3192978750797124
2021-11-18_13.00.00	0.1926818	51.40254	4.061264845783349		0.0022161599904269003	268.9025606669644	65.65857037853587	2.2210457858962513
2021-11-18_14.00.00	0.1756432	47.60024	3.7249917731175395		0.0010332919496215634	270.12751228226887	59.89626780497778	2.337981229409138
2021-11-18_15.00.00	0.1514935	42.11055	3.2269422921590327		0.0023846270978550273	271.2553967545035	52.03451788488916	2.510912181877586
2021-11-18_16.00.00	0.1277413	36.56815	2.7363966254823944		0.0034069674215454573	269.82052999851123	41.15572215195698	2.8826413608385337
2021-11-18_17.00.00	0.1140819	33.34133	2.4400679091752178		0.0026695249349328386	269.25167485484593	34.899791802398276	3.0596945160614837
2021-11-18_18.00.00	0.1109838	32.61059	2.3681757262093517		0.0001617960032309211	267.6528956379336	33.04536854745784	3.048505366910547
2021-11-18_19.00.00	0.1137807	33.23009	2.4491737218416247		4.90939958716008e-05	267.7088357897871	31.36266969341259	3.192040703130033
2021-11-18_20.00.00	0.1195967	34.56496	2.5947521464684233		2.541999880336255e-05	267.06211850528507	30.70417257072667	3.2119465639278246
2021-11-18_21.00.00	0.1180416	34.15914	2.5755625691806023		0.0001305800101714183	267.65680363257405	30.703563445152714	3.144080578892215
2021-11-18_22.00.00	0.1195039	34.44734	2.6262500373949202		0.00023392799234152033	268.28398094387376	36.14731563034449	2.967600214804804
2021-11-18_23.00.00	0.1205031	34.67394	2.652951805426751		0.0004285000149579681	266.8848816435909	39.00721214827641	2.9107642691770366
2021-11-19_00.00.00	0.1218314	34.98395	2.694501750082269		0.0004610000897478086	264.942347774304	38.606707621663695	3.0312483979575973
2021-11-19_01.00.00	0.1299709	36.91376	2.8642743889670026		0.0007136500433781074	264.85886556498434	43.39678985602569	2.8650047000476206
2021-11-19_02.00.00	0.1276443	36.42436	2.798995422861758		0.00036115804589104616	265.14232544290604	42.40755525545923	2.90942704450282
2021-11-19_03.00.00	0.1298785	36.93243	2.8575501839830073		0.001899571902952703	265.30869435760013	39.696820774518805	2.924966725488389
2021-11-19_04.00.00	0.1243754	35.6089	2.7545289735842284		0.0006282161127232476	264.4100789042727	34.030537838815526	3.2178001097939273
2021-11-19_05.00.00	0.1258167	35.93542	2.7964624405420766		0.0001918400095730996	265.12237606074143	31.29962175060536	3.406043375877914
2021-11-19_06.00.00	0.1292263	36.72916	2.880846620995004		0.0012233000269243426	265.98232097662645	31.797034951271307	3.5023291063052397
2021-11-19_07.00.00	0.1331661	37.68896	2.9555428246626976		0.004587698567026655	265.02367128182226	33.150279024862456	3.4722871119652723
2021-11-19_08.00.00	0.1341629	37.95309	2.966032847697969		0.0033926885451880215	264.4272740806908	32.83895142696806	3.4873003558225832
2021-11-19_09.00.00	0.1359251	38.37186	2.99760373350884		0.0022883531277111315	263.1433303558136	33.413593875060855	3.3661972696982048
