date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-12-10_06.00.00	0.6799698	131.1841	5.002124031471565	0.18031866455260717	0.1984669877643821	362.4326708351943	98.5218887721546	-7.849030686817514
2021-12-10_07.00.00	0.4281246	93.63237	4.86314954976516	0.06367289915337901	0.42455051305830616	362.618021438142	96.83551029192303	-7.234714702491374
2021-12-10_08.00.00	0.266348	63.96349	4.512412121937356	0.0002724160110090645	0.20434660603703594	363.7216019056126	95.44441542172581	-7.858504922594591
2021-12-10_09.00.00	0.2602024	62.79409	4.368133544739282	1.45e-05	0.22496619499207227	363.21914545183864	95.56445014774498	-8.104060701077401
2021-12-10_10.00.00	0.2492088	60.58337	4.15079426810662	9.82399856403506e-05	0.1830734436234182	367.2944394819116	96.76251628157773	-8.398494633046482
2021-12-10_11.00.00	0.2781409	66.36446	3.535339695455769	0.03045400424806294	0.05153890567505311	368.44588357897874	97.39551504821095	-9.158865758154832
2021-12-10_12.00.00	0.2118247	52.92335	3.4508959822897656	0.0008047000927394023	0.12901450922906632	365.207793657883	94.87476903275206	-9.582008503470945
2021-12-10_13.00.00	0.210361	52.61306	3.4079546474406914	0.0007610000897478086	0.13470921709994912	369.8261872859908	94.43804708607918	-9.617287700979205
2021-12-10_14.00.00	0.1876456	47.87539	3.0271666616806776	0.0007138660364376103	0.06884339007389235	373.7751228226887	89.74462665558983	-10.083234158242703
2021-12-10_15.00.00	0.1657635	43.24	2.674271995692105		0.014823917791007269	378.75576894446925	86.11968627664268	-10.487917403763674
2021-12-10_16.00.00	0.1522642	40.3046	2.4386923744278577		0.008467038621473659	383.45168974244456	78.66300793787532	-10.626400096930297
2021-12-10_17.00.00	0.1410781	37.88115	2.238156280850809		0.0022297750321596315	383.3448712222718	76.38549115568674	-10.696468782556678
2021-12-10_18.00.00	0.1363931	36.84262	2.146592275705268		0.0040525593083435545	382.96821497692423	73.29773895600805	-10.755520882851215
2021-12-10_19.00.00	0.1364343	36.8682	2.1250474167589073		0.011178173332934454	378.6530445139199	78.89041440695902	-11.029111110886674
2021-12-10_20.00.00	0.1368077	36.94283	2.118611900559428		0.006890199539294582	375.6085305940152	84.95074132379449	-11.542807674357277
2021-12-10_21.00.00	0.1333152	36.13908	2.0512881802135996		0.004942462679869566	374.8533571534911	84.04440263828957	-11.902004474178113
2021-12-10_22.00.00	0.1303177	35.43975	2.000961797349448		0.0036977293804409607	377.26961441119545	83.69449395396188	-12.157014264184852
2021-12-10_23.00.00	0.1225426	33.68509	1.8845914978909264		0.0009733999461513147	381.37598630340926	77.83079585334532	-12.366902872925266
2021-12-11_00.00.00	0.1205412	33.20012	1.8744625602058214		0.00017951999880336255	381.1098704778919	69.11902453656505	-12.243057433618901
2021-12-11_01.00.00	0.1214551	33.38554	1.9120716785831813		0.0005579597331498489	379.1279589102278	63.117018317150304	-12.081449738863455
2021-12-11_02.00.00	0.1173804	32.49677	1.8527812845903011		0.0007486977592963772	379.06468661604885	53.85724363742512	-11.695728000390943
2021-12-11_03.00.00	0.1049433	29.75507	1.632665809076495		3.0606994345888056e-05	377.9306237903826	42.6169600478348	-11.119748048396843
2021-12-11_04.00.00	0.09557104	27.65256	1.4636964130792474			373.5715349114188	37.88164044016698	-10.806530066457412
2021-12-11_05.00.00	0.08380746	24.99189	1.2472016633260539			367.7044067291946	34.65915661850721	-10.632852452473855
2021-12-11_06.00.00	0.07668289	23.36055	1.1216390941454513			356.32700610391544	32.502361657302394	-10.324151028414406
2021-12-11_07.00.00	0.07153159	22.19024	1.0252293056511204			352.786325740658	32.54910756282502	-9.99884003462762
2021-12-11_08.00.00	0.06944989	21.72474	0.9923738295389954			348.6948786660712	32.80426634482776	-9.537525766642716
2021-12-11_09.00.00	0.07077197	22.04217	1.0318105124599875			346.19953104064314	33.76175107965414	-8.958037816321507
2021-12-11_10.00.00	0.07455563	22.94971	1.1161940945941902			345.52858418937024	33.94549508177252	-8.333859143211043
2021-12-11_11.00.00	0.07808944	23.78533	1.195846471415323			344.47431889236265	33.22065302836678	-7.78401182757807
2021-12-11_12.00.00	0.0864923	25.75674	1.3724719538097945			343.5396382313533	34.25962817376244	-7.530175279538412
2021-12-11_13.00.00	0.09735756	28.2897	1.5959092948813833			341.1888864076225	37.61084506605882	-7.606152205853277
2021-12-11_14.00.00	0.1026865	29.52936	1.7066500134621714			336.7051138901295	37.6083901364552	-7.521665029683106
2021-12-11_15.00.00	0.1099924	31.18443	1.8772142280192659			334.9899880899211	37.361460007145766	-7.391432987994733
2021-12-11_16.00.00	0.1140959	32.13067	1.9780219582971847			330.5903305046896	38.484951757673734	-7.401715501494209
2021-12-11_17.00.00	0.1211665	33.72974	2.1442884494570253		1.0932001076973703e-05	326.3284576447819	41.92495338746439	-7.618097658262059
2021-12-11_18.00.00	0.1276788	35.21248	2.3027250426302093		6.863999162353785e-06	325.1381569152896	44.90374693450322	-7.754720907098374
2021-12-11_19.00.00	0.1320277	36.21538	2.4189915337900496			321.96218549947895	45.41489131682909	-7.6337578585999495
2021-12-11_20.00.00	0.1355204	37.04947	2.5166305681036287		1.0284000957309959e-05	321.4504987345541	44.217441178543574	-7.326015158311179
2021-12-11_21.00.00	0.1405583	38.21283	2.645762706793909		4.673300026924342e-05	319.1616793211255	41.211791065788184	-6.85880931937055
2021-12-11_22.00.00	0.1421341	38.63279	2.690817303377509		6.528001316301194e-05	318.3225770433229	37.346775634287575	-6.364262531957422
2021-12-11_23.00.00	0.1410777	38.47531	2.6712690340144194		0.00016533999461513146	322.6038410004466	31.919625448622753	-5.790005317168834
2021-12-12_00.00.00	0.14563	39.54077	2.772036676937805		9.258001017141831e-05	323.7028435313384	25.897165784220483	-5.282917629298197
2021-12-12_01.00.00	0.1537372	41.42289	2.9341086546803483		3.263999162353786e-05	320.93270805419087	19.801720160989404	-4.70159760948718
2021-12-12_02.00.00	0.1627757	43.52493	3.099105513507045		3.970000299159362e-05	319.57373083221677	14.901986630582615	-4.006244443943217
2021-12-12_03.00.00	0.1702843	45.29823	3.231444640560026		2.0680001196637446e-05	319.26857227929133	12.68557322361622	-3.451570457004209
2021-12-12_04.00.00	0.1732931	46.134	3.26546803482215		3.2761001585544616e-05	318.4197186243859	13.276821715739297	-2.885265740247121
2021-12-12_05.00.00	0.1845141	48.71113	3.474640260866964		7.180099919226972e-05	316.2419979157362	16.082883968264866	-2.414829764899082
2021-12-12_06.00.00	0.1902552	50.05935	3.584066772369641		5.955598767463427e-05	315.12446032454966	19.2116732934566	-1.9076022471192005
2021-12-12_07.00.00	0.1953675	51.24189	3.6850839142010945		1.7077999820504382e-05	312.4360577638827	21.96899209609468	-1.4345734927254057
2021-12-12_08.00.00	0.1980454	51.87948	3.7456846262003767		4.9952014838304365e-05	310.44863778472535	24.295849964609054	-1.0100341267452677
2021-12-12_09.00.00	0.1961983	51.50642	3.7206749035211057		0.0001370799952134502	309.2741923477743	26.629472352449746	-0.6071722481012785
2021-12-12_10.00.00	0.1974021	51.7781	3.7537888533221646		0.0011963999162353785	308.3267455709394	28.37431653134066	-0.14374888674046815
2021-12-12_11.00.00	0.2009979	52.52574	3.847799682891076		0.0033655009423519907	307.65326782789936	29.818760274385024	0.502050852117975
2021-12-12_12.00.00	0.2054557	53.44517	3.958177521165525		0.0030686301492805217	305.69123120440673	30.708657797008588	0.814527350480148
2021-12-12_13.00.00	0.2105234	54.49082	4.0746372692733415		0.0015328001316301193	304.5230013398839	31.511539868849503	1.1968624865342008
2021-12-12_14.00.00	0.2148736	55.43155	4.165444102073174		0.0009083561193047536	307.25967693910974	32.054404258519654	1.7803464998409027
2021-12-12_15.00.00	0.2205154	56.62636	4.281033296437012		0.0011474798815328925	308.3085454816138	32.38817458393119	2.2397006579558933
2021-12-12_16.00.00	0.2254134	57.66174	4.379154575642445		0.0013010039788195172	307.26503647461664	32.689020417949514	2.6802679090154697
2021-12-12_17.00.00	0.2270269	58.0714	4.389233254554702		0.0004277709635923056	304.83005806163465	33.1688997998187	2.6735264473784355
2021-12-12_18.00.00	0.2263804	57.97076	4.3660843031082655		3.5660005384868516e-05	302.18360131010866	33.14462502554853	2.684504506054566
2021-12-12_19.00.00	0.222905	57.32399	4.271529003500165			301.49356111359236	33.08790211764568	2.687454364359894
2021-12-12_20.00.00	0.2188579	56.57159	4.157630059532713			302.5072204853357	33.42483386198611	2.413799534774057
2021-12-12_21.00.00	0.2164936	56.15076	4.086068148502707			303.6067813011761	33.306757637418286	2.6041224954307722
2021-12-12_22.00.00	0.2143986	55.76177	4.019427408980764			304.9550022331398	33.173446119636864	2.792135553462799
2021-12-12_23.00.00	0.2158602	56.08788	4.026272175187723			302.2162423701057	33.39436118636683	2.835803339373342
2021-12-13_00.00.00	0.2118527	55.27177	3.9342537469710113			299.7020247134137	33.6522030423504	3.083422278284445
2021-12-13_01.00.00	0.2013456	53.09059	3.692897956741556			302.1254652374572	34.43357391833479	2.9708932042133824
2021-12-13_02.00.00	0.1964207	52.06292	3.5711520627038023		1.22e-05	305.2160934941194	35.33381858605627	3.1059773784410822
2021-12-13_03.00.00	0.1831303	49.16871	3.3094504442516524		0.0009128001316301193	304.8007294923329	36.119017175426734	3.2762391510989346
2021-12-13_04.00.00	0.1731011	46.93221	3.1067639931791664		0.0015340171119155174	300.5747729641209	37.136130733730184	3.136120579285034
2021-12-13_05.00.00	0.1616947	44.3869	2.874899332874622		0.002513013133096	300.59933750186093	36.94409721185172	3.247970940522464
2021-12-13_06.00.00	0.1497694	41.6989	2.6341029706524663		0.0014970000299159361	300.96028733065356	36.212812386370224	3.398342864669985
2021-12-13_07.00.00	0.1399244	39.45779	2.430790379034912		6.756200077781434e-05	300.5414619621855	35.34454002931544	3.514020694701969
2021-12-13_08.00.00	0.1313879	37.46588	2.262089328985551		1.280799952134502e-05	300.57041834152153	34.67684064348587	3.570878402254607
2021-12-13_09.00.00	0.1252451	36.01069	2.144271696532743			300.25606669644185	34.31643555626762	3.589415778459397
2021-12-13_10.00.00	0.122471	35.33611	2.095356747539414			300.8491514068781	34.26300780960051	3.6114650847818552
2021-12-13_11.00.00	0.1202839	34.78043	2.061212492894965			301.0630489801995	34.51892176689388	3.523471362576231
2021-12-13_12.00.00	0.1173286	34.04724	2.009521345020492			301.8512356706863	34.57369239047642	3.4901953466417694
2021-12-13_13.00.00	0.1156392	33.61409	1.9842340024531067		2.0399999999999998e-05	302.826075629001	34.63451415634853	3.4486491441973044
2021-12-13_14.00.00	0.1108896	32.45721	1.8996089987136149			301.91852761649545	34.14799355251468	3.475512178327449
2021-12-13_15.00.00	0.1069018	31.47981	1.8284751847309062			301.1619770730981	33.908414013499154	3.4361473491774177
2021-12-13_16.00.00	0.1038808	30.75461	1.7683974032967362			300.96125502456454	33.61422042705086	3.3631942161689494
2021-12-13_17.00.00	0.1018246	30.25009	1.7311245400424804			299.70686318296856	33.36638685210218	3.2804721358210713
2021-12-13_18.00.00	0.0997997	29.75281	1.6937472701708198			297.7702099151407	33.06335836990655	3.216932436612126
2021-12-13_19.00.00	0.09688028	29.03052	1.643654231609178			296.49947893404794	31.67215365156315	3.276470463877729
2021-12-13_20.00.00	0.09471373	28.48515	1.6054085021090736			296.86418788149473	30.82071399582028	3.2465036219867898
2021-12-13_21.00.00	0.093154	28.1061	1.5739471086247643			295.4767009081435	30.372542375205278	3.1625442837742526
2021-12-13_22.00.00	0.09169836	27.75466	1.5442402847997128			294.1417671579574	29.645292551807046	3.081498433502645
2021-12-13_23.00.00	0.08756579	26.73949	1.4658467705746852			293.68948191156767	27.389320178692728	3.1432614154468865
2021-12-14_00.00.00	0.08551507	26.22452	1.4283208185000151			292.75967693910974	25.977537831051293	3.1039491377122204
2021-12-14_01.00.00	0.08353535	25.7246	1.3915457564244473			290.7334747655203	24.34777488658674	3.097525610697062
2021-12-14_02.00.00	0.08243454	25.4476	1.3706778951147276			289.13220187583744	23.20757604723123	3.069712913279659
2021-12-14_03.00.00	0.08016942	24.88983	1.3263697011397972			284.7039228822391	21.19058136794331	3.1286077587716363
2021-12-14_04.00.00	0.07834312	24.43349	1.2923681455111138			282.04942682745275	19.132845594297223	3.2170704959194723
2021-12-14_05.00.00	0.07751816	24.22424	1.2783953091812008			281.37215274676197	17.61896545719857	3.2843340392929576
2021-12-14_06.00.00	0.0772885	24.17005	1.2731393783468454			283.5204704481167	16.481741886444702	3.3467897108183706
2021-12-14_07.00.00	0.07781038	24.30142	1.2829655667574116			283.64373976477594	15.747651822603455	3.3966598051856636
2021-12-14_08.00.00	0.07878307	24.54188	1.3040945941903253			281.1285171951764	15.050954283138585	3.4809328362482574
2021-12-14_09.00.00	0.07956957	24.72817	1.322664313279684			281.2999478934048	13.762056057234386	3.7408640188310756
