date	tau	Tb	pwv	lwp	iwp	o3	RHs	Ts
2021-11-18_06.00.00	0.02451525	10.57212	0.4010662039668531		0.0008110000897478087	262.8466949531041	10.02654715958239	-5.198363627244305
2021-11-18_07.00.00	0.02283794	10.12117	0.3536946181230741		0.0009480399078589164	262.7859535506923	8.761555253825883	-5.211316894238735
2021-11-18_08.00.00	0.0212816	9.716416	0.3046357734765309		2.3144000358991232e-05	261.1288521661456	7.382735104083237	-5.227270142256259
2021-11-18_09.00.00	0.02107967	9.654757	0.2999667933107967		1.8177999820504382e-06	259.71974095578383	6.904732223390099	-5.247619937615639
2021-11-18_10.00.00	0.02066756	9.531752	0.29192141083555206		4.080001196637449e-05	260.4977296412089	5.521592938900522	-5.026557598074419
2021-11-18_11.00.00	0.01950447	9.218577	0.2566926436712837			261.5560518088432	4.145818362072578	-4.6914173317723
2021-11-18_12.00.00	0.01940115	9.201075	0.2502744787148114			264.78587911269915	4.766630725307682	-4.479422011991858
2021-11-18_13.00.00	0.01895574	9.092777	0.23271382415412692			265.13744975435463	4.742726840819492	-3.766373603504178
2021-11-18_14.00.00	0.01993929	9.382658	0.2550938762078559			265.5222941789489	6.427550302494625	-3.0785029322958053
2021-11-18_15.00.00	0.02210602	9.994509	0.3118398300774823			265.5684829536996	8.419601331219942	-2.4207786565227707
2021-11-18_16.00.00	0.02797552	11.62502	0.45736141442546446			264.7211924966503	10.797216952175129	-2.0650468325542306
2021-11-18_17.00.00	0.03347631	13.10156	0.5986911777904089			264.82298645228525	13.510734709465133	-1.9101633029196137
2021-11-18_18.00.00	0.03884353	14.53256	0.7286875878780625			265.4606967396159	15.699988177868361	-1.8386169849809448
2021-11-18_19.00.00	0.04188131	15.32434	0.8020447542405839			265.6063346732172	15.958740089314372	-2.085130085801495
2021-11-18_20.00.00	0.04279653	15.53759	0.8293819367577109			264.2722941789489	14.423316745469853	-2.18618214530386
2021-11-18_21.00.00	0.04899532	17.11936	0.9808298680707213			260.9537740062528	16.511775835397824	-2.3986074386402265
2021-11-18_22.00.00	0.05383271	18.32991	1.0943390073892363			259.2584859312193	20.678871047499285	-3.1193301713630603
2021-11-18_23.00.00	0.04749337	16.72137	0.9345406407993538			258.541945809141	21.86244950792197	-4.249097095719321
2021-11-19_00.00.00	0.03782712	14.22653	0.6979010979148592			258.8651927944023	21.763490754869707	-5.140291923677296
2021-11-19_01.00.00	0.03121727	12.48075	0.5371361474257337			258.6706118803037	22.117684389647124	-5.8457404786960865
2021-11-19_02.00.00	0.02848927	11.7367	0.4760995602357375			260.86601161232693	18.51500201145516	-5.379216800617655
2021-11-19_03.00.00	0.0257695	10.9872	0.41230951027612406			262.9370626767902	12.859780452517272	-4.306133473425234
2021-11-19_04.00.00	0.02496336	10.7578	0.39205522481826066			263.4070641655501	11.62066740767414	-4.133381952781747
2021-11-19_05.00.00	0.0235306	10.37033	0.35161187064349175		1.5349998504203187e-05	263.7996501414322	9.74574476019618	-3.992712869486695
2021-11-19_06.00.00	0.02310243	10.2607	0.3366341580159751			264.0075554563049	9.5066463302407	-4.235352310959286
2021-11-19_07.00.00	0.0234002	10.32849	0.34632662219164145			263.7556200684829	8.781093944993163	-4.278359196238625
2021-11-19_08.00.00	0.02295413	10.20218	0.3351787477189098			263.96460473425634	7.883437397787081	-4.204420522505529
2021-11-19_09.00.00	0.02203427	9.946025	0.3110326981182876			265.6976328718178	6.245280918388198	-3.850181304248906
2021-11-19_10.00.00	0.02163744	9.827039	0.30249947647111614			265.6007890427274	5.024351718732911	-3.4683654743295165
2021-11-19_11.00.00	0.0214627	9.764448	0.3013674574445807		8.810000897478086e-09	264.6518907250261	3.7380895706629382	-2.8964679518738876
2021-11-19_12.00.00	0.02241068	10.0214	0.32810662039668526		6.280001196637449e-05	265.7888938514218	4.733501320441013	-2.7224925391614647
